datetime,open,high,low,close,volume
2023-11-25 03:48:00,37806.0,37806.0,37792.7,37794.8,82.325
2023-11-25 03:49:00,37794.8,37797.4,37789.2,37789.2,81.822
2023-11-25 03:50:00,37789.2,37789.3,37775.9,37780.0,84.837
2023-11-25 03:51:00,37780.0,37781.2,37771.0,37775.7,54.141
2023-11-25 03:52:00,37775.7,37797.4,37775.5,37797.4,25.051
2023-11-25 03:53:00,37797.4,37810.0,37797.3,37800.1,60.162
2023-11-25 03:54:00,37800.1,37810.0,37797.9,37809.2,76.891
2023-11-25 03:55:00,37809.2,37809.4,37785.0,37796.0,86.123
2023-11-25 03:56:00,37796.0,37803.1,37794.3,37795.2,30.274
2023-11-25 03:57:00,37795.2,37806.3,37793.5,37802.1,49.058
2023-11-25 03:58:00,37802.1,37806.5,37802.1,37806.5,61.235
2023-11-25 03:59:00,37806.5,37811.5,37806.4,37809.4,42.617
2023-11-25 04:00:00,37809.4,37809.6,37793.1,37809.6,41.59
2023-11-25 04:01:00,37809.6,37810.0,37795.3,37795.3,34.175
2023-11-25 04:02:00,37795.3,37795.4,37787.1,37788.3,37.859
2023-11-25 04:03:00,37788.3,37790.2,37787.8,37787.9,48.181
2023-11-25 04:04:00,37787.9,37788.4,37784.6,37788.4,61.443
2023-11-25 04:05:00,37788.4,37788.4,37788.3,37788.4,38.051
2023-11-25 04:06:00,37788.4,37789.6,37788.3,37789.0,85.308
2023-11-25 04:07:00,37789.0,37789.5,37788.9,37789.4,83.98
2023-11-25 04:08:00,37789.4,37789.6,37789.4,37789.5,85.563
2023-11-25 04:09:00,37789.5,37789.5,37788.7,37788.8,83.858
2023-11-25 04:10:00,37788.8,37788.8,37774.7,37776.4,53.919
2023-11-25 04:11:00,37776.4,37780.4,37776.0,37780.3,10.294
2023-11-25 04:12:00,37780.3,37780.8,37778.5,37779.0,53.676
2023-11-25 04:13:00,37779.0,37780.1,37777.4,37777.5,61.03
2023-11-25 04:14:00,37777.5,37779.9,37767.5,37767.6,118.082
2023-11-25 04:15:00,37767.6,37768.2,37766.7,37767.4,85.301
2023-11-25 04:16:00,37767.4,37767.8,37765.8,37765.8,57.4
2023-11-25 04:17:00,37765.8,37765.9,37763.0,37763.7,30.932
2023-11-25 04:18:00,37763.7,37775.9,37763.6,37775.9,33.906
2023-11-25 04:19:00,37775.9,37790.0,37775.8,37790.0,70.499
2023-11-25 04:20:00,37790.0,37793.9,37790.0,37793.8,32.434
2023-11-25 04:21:00,37793.8,37795.9,37793.7,37795.9,37.712
2023-11-25 04:22:00,37795.9,37795.9,37795.8,37795.8,54.487
2023-11-25 04:23:00,37795.8,37795.9,37793.1,37793.1,51.067
2023-11-25 04:24:00,37793.1,37797.2,37780.0,37780.1,128.801
2023-11-25 04:25:00,37780.1,37790.8,37778.2,37790.7,27.355
2023-11-25 04:26:00,37790.7,37795.1,37790.4,37795.1,16.899
2023-11-25 04:27:00,37795.1,37795.1,37792.8,37792.9,15.392
2023-11-25 04:28:00,37792.9,37793.9,37789.1,37789.4,29.492
2023-11-25 04:29:00,37789.4,37790.8,37789.1,37789.1,54.014
2023-11-25 04:30:00,37789.1,37789.5,37779.0,37779.0,34.574
2023-11-25 04:31:00,37779.0,37791.4,37779.0,37790.2,64.858
2023-11-25 04:32:00,37790.2,37795.6,37789.1,37794.1,42.519
2023-11-25 04:33:00,37794.1,37794.1,37778.3,37779.5,22.622
2023-11-25 04:34:00,37779.5,37779.5,37776.5,37777.1,22.65
2023-11-25 04:35:00,37777.1,37781.0,37777.0,37781.0,34.682
2023-11-25 04:36:00,37781.0,37787.5,37780.0,37780.1,54.326
2023-11-25 04:37:00,37780.1,37780.1,37775.6,37776.5,32.398
2023-11-25 04:38:00,37776.5,37778.5,37776.5,37776.9,50.015
2023-11-25 04:39:00,37776.9,37779.5,37770.0,37774.0,51.407
2023-11-25 04:40:00,37774.0,37774.0,37764.0,37764.1,33.694
2023-11-25 04:41:00,37764.1,37764.1,37755.0,37763.0,57.555
2023-11-25 04:42:00,37763.0,37764.1,37761.0,37761.1,63.867
2023-11-25 04:43:00,37761.1,37771.0,37761.0,37771.0,30.245
2023-11-25 04:44:00,37771.0,37783.1,37770.6,37777.6,21.012
2023-11-25 04:45:00,37777.6,37777.6,37771.8,37773.4,42.651
2023-11-25 04:46:00,37773.4,37776.2,37773.4,37775.3,34.168
2023-11-25 04:47:00,37775.3,37775.4,37765.1,37765.1,36.425
2023-11-25 04:48:00,37765.1,37766.9,37763.5,37763.5,59.804
2023-11-25 04:49:00,37763.5,37763.5,37758.6,37762.5,45.175
2023-11-25 04:50:00,37762.5,37762.5,37759.3,37759.9,31.134
2023-11-25 04:51:00,37759.9,37773.9,37759.3,37773.9,46.496
2023-11-25 04:52:00,37773.9,37773.9,37766.8,37768.7,43.297
2023-11-25 04:53:00,37768.7,37768.7,37762.6,37765.0,63.99
2023-11-25 04:54:00,37765.0,37775.4,37765.0,37774.8,26.419
2023-11-25 04:55:00,37774.8,37780.0,37770.2,37780.0,29.173
2023-11-25 04:56:00,37780.0,37785.2,37779.9,37785.2,33.252
2023-11-25 04:57:00,37785.2,37787.2,37784.7,37784.7,45.956
2023-11-25 04:58:00,37784.7,37787.5,37781.5,37787.4,37.005
2023-11-25 04:59:00,37787.4,37796.6,37785.3,37786.3,96.789
2023-11-25 05:00:00,37786.3,37786.3,37781.6,37782.0,35.442
2023-11-25 05:01:00,37782.0,37785.1,37782.0,37785.1,38.593
2023-11-25 05:02:00,37785.1,37790.7,37785.0,37790.1,58.146
2023-11-25 05:03:00,37790.1,37792.6,37789.1,37789.1,48.407
2023-11-25 05:04:00,37789.1,37790.0,37774.9,37775.0,40.673
2023-11-25 05:05:00,37775.0,37778.1,37774.9,37777.8,29.617
2023-11-25 05:06:00,37777.8,37778.1,37774.0,37774.0,35.17
2023-11-25 05:07:00,37774.0,37775.7,37767.7,37775.6,44.21
2023-11-25 05:08:00,37775.6,37779.1,37775.6,37779.0,21.512
2023-11-25 05:09:00,37779.0,37781.1,37766.7,37766.8,17.105
2023-11-25 05:10:00,37766.8,37766.8,37759.3,37759.4,39.977
2023-11-25 05:11:00,37759.4,37759.4,37740.3,37744.5,74.252
2023-11-25 05:12:00,37744.5,37747.7,37738.4,37746.8,38.557
2023-11-25 05:13:00,37746.8,37754.2,37744.8,37754.2,26.651
2023-11-25 05:14:00,37754.2,37754.2,37750.7,37751.5,22.352
2023-11-25 05:15:00,37751.5,37752.8,37751.4,37752.8,30.126
2023-11-25 05:16:00,37752.8,37753.7,37748.0,37748.1,27.98
2023-11-25 05:17:00,37748.1,37748.1,37747.0,37747.1,13.386
2023-11-25 05:18:00,37747.1,37747.1,37742.4,37743.3,26.755
2023-11-25 05:19:00,37743.3,37743.4,37731.3,37735.0,49.319
2023-11-25 05:20:00,37735.0,37739.1,37730.0,37733.0,27.604
2023-11-25 05:21:00,37733.0,37739.1,37730.0,37737.9,18.536
2023-11-25 05:22:00,37737.9,37751.2,37737.9,37750.6,26.859
2023-11-25 05:23:00,37750.6,37753.2,37748.6,37751.3,19.359
2023-11-25 05:24:00,37751.3,37766.0,37751.3,37765.5,48.882
2023-11-25 05:25:00,37765.5,37766.0,37761.5,37763.5,38.525
2023-11-25 05:26:00,37763.5,37766.0,37762.1,37764.5,20.909
2023-11-25 05:27:00,37764.5,37766.0,37762.8,37763.3,19.044
2023-11-25 05:28:00,37763.3,37766.0,37763.3,37765.9,34.68
2023-11-25 05:29:00,37765.9,37766.0,37765.8,37766.0,33.39
2023-11-25 05:30:00,37766.0,37769.3,37762.6,37764.7,41.648
2023-11-25 05:31:00,37764.7,37771.0,37763.7,37771.0,34.537
2023-11-25 05:32:00,37771.0,37790.0,37771.0,37785.5,21.542
2023-11-25 05:33:00,37785.5,37791.4,37785.4,37789.7,33.138
2023-11-25 05:34:00,37789.7,37791.5,37786.3,37791.0,24.342
2023-11-25 05:35:00,37791.0,37796.0,37790.9,37794.8,39.182
2023-11-25 05:36:00,37794.8,37794.8,37785.3,37785.8,18.88
2023-11-25 05:37:00,37785.8,37789.3,37785.8,37789.3,13.859
2023-11-25 05:38:00,37789.3,37802.7,37789.3,37796.6,42.955
2023-11-25 05:39:00,37796.6,37796.6,37789.1,37792.9,33.517
2023-11-25 05:40:00,37792.9,37792.9,37786.0,37791.0,14.636
2023-11-25 05:41:00,37791.0,37796.5,37789.4,37796.3,14.011
2023-11-25 05:42:00,37796.3,37806.1,37796.3,37804.1,25.312
2023-11-25 05:43:00,37804.1,37807.8,37799.1,37807.8,44.99
2023-11-25 05:44:00,37807.8,37807.8,37796.3,37796.4,27.745
2023-11-25 05:45:00,37796.4,37796.4,37792.8,37793.0,45.357
2023-11-25 05:46:00,37793.0,37797.7,37793.0,37797.7,21.493
2023-11-25 05:47:00,37797.7,37806.8,37797.7,37806.8,29.235
2023-11-25 05:48:00,37806.8,37807.8,37806.7,37807.8,39.697
2023-11-25 05:49:00,37807.8,37810.0,37807.8,37810.0,25.145
2023-11-25 05:50:00,37810.0,37810.0,37809.9,37810.0,35.109
2023-11-25 05:51:00,37810.0,37810.0,37796.6,37804.9,56.251
2023-11-25 05:52:00,37804.9,37810.0,37804.9,37809.9,38.852
2023-11-25 05:53:00,37809.9,37818.0,37809.6,37818.0,34.665
2023-11-25 05:54:00,37818.0,37823.5,37817.8,37822.4,54.479
2023-11-25 05:55:00,37822.4,37822.8,37820.2,37821.9,55.019
2023-11-25 05:56:00,37821.9,37823.6,37817.9,37822.5,30.447
2023-11-25 05:57:00,37822.5,37824.7,37822.1,37822.1,18.374
2023-11-25 05:58:00,37822.1,37822.1,37817.7,37818.0,29.098
2023-11-25 05:59:00,37818.0,37825.0,37817.9,37823.2,19.837
2023-11-25 06:00:00,37823.2,37823.8,37819.3,37823.8,30.809
2023-11-25 06:01:00,37823.8,37825.0,37823.7,37824.9,40.492
2023-11-25 06:02:00,37824.9,37834.2,37824.9,37834.2,55.006
2023-11-25 06:03:00,37834.2,37838.9,37834.2,37838.8,47.307
2023-11-25 06:04:00,37838.8,37847.4,37838.3,37839.6,76.122
2023-11-25 06:05:00,37839.6,37839.6,37830.7,37830.7,19.182
2023-11-25 06:06:00,37830.7,37830.7,37823.1,37829.0,28.364
2023-11-25 06:07:00,37829.0,37830.0,37819.3,37819.8,44.166
2023-11-25 06:08:00,37819.8,37819.8,37819.5,37819.6,41.964
2023-11-25 06:09:00,37819.6,37827.0,37818.7,37827.0,20.581
2023-11-25 06:10:00,37827.0,37827.6,37827.0,37827.1,27.55
2023-11-25 06:11:00,37827.1,37827.2,37809.5,37809.5,46.708
2023-11-25 06:12:00,37809.5,37809.5,37800.8,37801.3,79.421
2023-11-25 06:13:00,37801.3,37821.7,37801.3,37821.7,93.693
2023-11-25 06:14:00,37821.7,37823.9,37821.7,37823.8,35.369
2023-11-25 06:15:00,37823.8,37824.1,37811.3,37811.3,64.91
2023-11-25 06:16:00,37811.3,37811.5,37811.3,37811.4,52.847
2023-11-25 06:17:00,37811.4,37820.9,37811.4,37818.7,28.325
2023-11-25 06:18:00,37818.7,37818.7,37817.5,37817.7,53.257
2023-11-25 06:19:00,37817.7,37818.0,37817.5,37818.0,66.331
2023-11-25 06:20:00,37818.0,37818.0,37817.9,37818.0,34.414
2023-11-25 06:21:00,37818.0,37825.4,37817.9,37825.4,75.291
2023-11-25 06:22:00,37825.4,37825.4,37824.7,37824.7,81.967
2023-11-25 06:23:00,37824.7,37824.8,37818.7,37822.7,80.235
2023-11-25 06:24:00,37822.7,37822.7,37818.8,37819.0,70.243
2023-11-25 06:25:00,37819.0,37819.2,37813.8,37813.8,60.097
2023-11-25 06:26:00,37813.8,37814.1,37813.8,37813.8,65.889
2023-11-25 06:27:00,37813.8,37820.9,37813.7,37820.8,69.876
2023-11-25 06:28:00,37820.8,37823.2,37820.8,37822.9,52.998
2023-11-25 06:29:00,37822.9,37823.0,37822.5,37822.7,52.524
2023-11-25 06:30:00,37822.7,37822.7,37812.7,37812.7,78.341
2023-11-25 06:31:00,37812.7,37812.8,37810.0,37810.1,52.628
2023-11-25 06:32:00,37810.1,37812.6,37809.3,37812.5,61.586
2023-11-25 06:33:00,37812.5,37812.6,37812.5,37812.6,37.11
2023-11-25 06:34:00,37812.6,37812.6,37810.0,37810.0,30.893
2023-11-25 06:35:00,37810.0,37810.0,37808.8,37808.8,27.735
2023-11-25 06:36:00,37808.8,37809.2,37808.7,37808.8,100.617
2023-11-25 06:37:00,37808.8,37809.2,37807.2,37807.2,68.727
2023-11-25 06:38:00,37807.2,37807.2,37805.9,37805.9,41.002
2023-11-25 06:39:00,37805.9,37805.9,37804.3,37804.4,63.248
2023-11-25 06:40:00,37804.4,37804.4,37798.4,37798.6,53.231
2023-11-25 06:41:00,37798.6,37798.6,37796.8,37796.8,58.903
2023-11-25 06:42:00,37796.8,37802.9,37796.8,37802.4,33.774
2023-11-25 06:43:00,37802.4,37806.5,37802.4,37806.5,25.392
2023-11-25 06:44:00,37806.5,37809.1,37806.5,37808.9,39.747
2023-11-25 06:45:00,37808.9,37809.0,37805.5,37807.6,85.035
2023-11-25 06:46:00,37807.6,37807.6,37805.7,37805.7,76.321
2023-11-25 06:47:00,37805.7,37805.8,37805.7,37805.8,85.832
2023-11-25 06:48:00,37805.8,37805.8,37805.7,37805.7,68.432
2023-11-25 06:49:00,37805.7,37828.7,37805.7,37822.5,55.289
2023-11-25 06:50:00,37822.5,37835.0,37822.4,37834.3,50.987
2023-11-25 06:51:00,37834.3,37834.3,37827.6,37827.7,26.756
2023-11-25 06:52:00,37827.7,37827.7,37822.9,37823.0,52.352
2023-11-25 06:53:00,37823.0,37823.0,37809.4,37811.7,49.859
2023-11-25 06:54:00,37811.7,37811.8,37801.3,37801.4,52.96
2023-11-25 06:55:00,37801.4,37801.4,37795.3,37795.3,62.62
2023-11-25 06:56:00,37795.3,37795.4,37795.3,37795.4,65.33
2023-11-25 06:57:00,37795.4,37804.2,37795.3,37804.2,45.228
2023-11-25 06:58:00,37804.2,37809.2,37804.2,37807.7,66.708
2023-11-25 06:59:00,37807.7,37808.2,37807.7,37807.7,77.41
2023-11-25 07:00:00,37807.7,37824.5,37807.7,37824.5,68.564
2023-11-25 07:01:00,37824.5,37833.0,37824.4,37827.4,124.768
2023-11-25 07:02:00,37827.4,37827.4,37819.4,37827.4,62.647
2023-11-25 07:03:00,37827.4,37835.5,37827.4,37835.3,51.02
2023-11-25 07:04:00,37835.3,37835.3,37823.1,37823.1,65.443
2023-11-25 07:05:00,37823.1,37825.0,37822.8,37822.8,44.495
2023-11-25 07:06:00,37822.8,37823.0,37822.8,37822.8,64.416
2023-11-25 07:07:00,37822.8,37822.9,37805.3,37805.4,52.126
2023-11-25 07:08:00,37805.4,37805.4,37805.3,37805.3,72.574
2023-11-25 07:09:00,37805.3,37805.4,37805.0,37805.0,20.797
2023-11-25 07:10:00,37805.0,37805.1,37795.1,37795.1,22.418
2023-11-25 07:11:00,37795.1,37795.2,37787.4,37787.4,23.779
2023-11-25 07:12:00,37787.4,37787.4,37785.0,37785.1,27.809
2023-11-25 07:13:00,37785.1,37785.1,37773.0,37778.5,50.947
2023-11-25 07:14:00,37778.5,37783.5,37751.0,37763.0,51.339
2023-11-25 07:15:00,37763.0,37765.3,37753.3,37765.1,51.871
2023-11-25 07:16:00,37765.1,37774.8,37765.1,37774.8,48.402
2023-11-25 07:17:00,37774.8,37775.5,37766.4,37766.4,40.569
2023-11-25 07:18:00,37766.4,37773.8,37762.6,37769.3,35.508
2023-11-25 07:19:00,37769.3,37777.2,37769.2,37777.2,30.496
2023-11-25 07:20:00,37777.2,37788.8,37777.2,37788.5,28.991
2023-11-25 07:21:00,37788.5,37790.9,37788.3,37789.9,16.724
2023-11-25 07:22:00,37789.9,37790.7,37789.8,37790.0,33.758
2023-11-25 07:23:00,37790.0,37790.7,37783.5,37784.9,33.402
2023-11-25 07:24:00,37784.9,37785.7,37784.9,37785.6,17.642
2023-11-25 07:25:00,37785.6,37796.3,37785.4,37795.5,39.861
2023-11-25 07:26:00,37795.5,37797.2,37790.0,37797.2,52.254
2023-11-25 07:27:00,37797.2,37797.3,37787.5,37787.5,21.92
2023-11-25 07:28:00,37787.5,37793.9,37787.5,37792.2,19.796
2023-11-25 07:29:00,37792.2,37793.0,37790.0,37790.0,19.371
2023-11-25 07:30:00,37790.0,37792.2,37786.9,37792.2,46.052
2023-11-25 07:31:00,37792.2,37806.5,37792.2,37806.5,40.317
2023-11-25 07:32:00,37806.5,37806.9,37804.9,37804.9,28.961
2023-11-25 07:33:00,37804.9,37806.0,37804.9,37806.0,16.783
2023-11-25 07:34:00,37806.0,37806.1,37804.9,37804.9,16.737
2023-11-25 07:35:00,37804.9,37805.1,37804.9,37804.9,20.02
2023-11-25 07:36:00,37804.9,37805.0,37804.9,37804.9,29.863
2023-11-25 07:37:00,37804.9,37805.0,37792.9,37793.8,40.66
2023-11-25 07:38:00,37793.8,37793.9,37784.4,37785.3,26.672
2023-11-25 07:39:00,37785.3,37787.0,37778.5,37780.2,14.457
2023-11-25 07:40:00,37780.2,37785.5,37779.9,37781.2,35.925
2023-11-25 07:41:00,37781.2,37790.8,37781.2,37790.8,25.012
2023-11-25 07:42:00,37790.8,37800.0,37790.8,37800.0,25.518
2023-11-25 07:43:00,37800.0,37810.5,37800.0,37810.5,16.304
2023-11-25 07:44:00,37810.5,37810.5,37810.4,37810.5,17.429
2023-11-25 07:45:00,37810.5,37810.5,37806.4,37806.4,39.666
2023-11-25 07:46:00,37806.4,37826.3,37806.4,37826.3,42.659
2023-11-25 07:47:00,37826.3,37828.7,37825.6,37828.6,43.102
2023-11-25 07:48:00,37828.6,37833.4,37820.5,37828.0,62.647
2023-11-25 07:49:00,37828.0,37828.7,37826.5,37826.5,35.768
2023-11-25 07:50:00,37826.5,37826.6,37822.4,37825.0,27.189
2023-11-25 07:51:00,37825.0,37825.0,37813.9,37814.0,19.634
2023-11-25 07:52:00,37814.0,37825.2,37814.0,37824.0,29.427
2023-11-25 07:53:00,37824.0,37824.0,37819.3,37819.3,12.324
2023-11-25 07:54:00,37819.3,37824.8,37819.3,37824.8,20.451
2023-11-25 07:55:00,37824.8,37825.9,37819.7,37825.8,36.937
2023-11-25 07:56:00,37825.8,37825.9,37825.6,37825.9,26.034
2023-11-25 07:57:00,37825.9,37825.9,37825.5,37825.6,11.73
2023-11-25 07:58:00,37825.6,37825.6,37804.3,37815.4,24.213
2023-11-25 07:59:00,37815.4,37822.4,37812.9,37813.0,26.644
2023-11-25 08:00:00,37813.0,37814.2,37811.2,37811.3,43.773
2023-11-25 08:01:00,37811.3,37811.3,37794.6,37794.7,34.091
2023-11-25 08:02:00,37794.7,37807.0,37794.5,37806.5,38.17
2023-11-25 08:03:00,37806.5,37807.0,37803.9,37806.9,32.482
2023-11-25 08:04:00,37806.9,37814.9,37806.9,37814.5,131.647
2023-11-25 08:05:00,37814.5,37821.2,37814.5,37821.2,75.596
2023-11-25 08:06:00,37821.2,37821.2,37821.1,37821.1,33.148
2023-11-25 08:07:00,37821.1,37829.0,37821.1,37828.9,41.157
2023-11-25 08:08:00,37828.9,37833.7,37828.9,37833.3,67.229
2023-11-25 08:09:00,37833.3,37833.6,37833.1,37833.6,36.68
2023-11-25 08:10:00,37833.6,37833.7,37832.4,37832.5,11.943
2023-11-25 08:11:00,37832.5,37840.0,37832.5,37840.0,38.98
2023-11-25 08:12:00,37840.0,37841.3,37839.1,37841.0,27.668
2023-11-25 08:13:00,37841.0,37841.2,37840.2,37841.0,24.775
2023-11-25 08:14:00,37841.0,37841.3,37840.6,37840.6,43.207
2023-11-25 08:15:00,37840.6,37841.3,37834.3,37834.4,52.412
2023-11-25 08:16:00,37834.4,37834.4,37830.0,37830.1,20.811
2023-11-25 08:17:00,37830.1,37830.1,37814.2,37824.5,298.633
2023-11-25 08:18:00,37824.5,37824.5,37821.7,37824.3,26.603
2023-11-25 08:19:00,37824.3,37824.5,37793.6,37793.7,49.408
2023-11-25 08:20:00,37793.7,37794.0,37781.1,37786.1,67.02
2023-11-25 08:21:00,37786.1,37786.1,37775.0,37775.1,44.339
2023-11-25 08:22:00,37775.1,37791.1,37775.0,37791.1,27.896
2023-11-25 08:23:00,37791.1,37792.7,37789.8,37792.0,16.817
2023-11-25 08:24:00,37792.0,37793.1,37790.2,37790.6,24.542
2023-11-25 08:25:00,37790.6,37793.1,37788.8,37788.8,37.484
2023-11-25 08:26:00,37788.8,37788.8,37773.7,37774.0,10.765
2023-11-25 08:27:00,37774.0,37782.8,37774.0,37782.7,46.088
2023-11-25 08:28:00,37782.7,37783.5,37782.2,37783.5,68.235
2023-11-25 08:29:00,37783.5,37784.4,37782.7,37784.3,56.831
2023-11-25 08:30:00,37784.3,37784.4,37783.4,37783.7,28.919
2023-11-25 08:31:00,37783.7,37783.7,37779.1,37781.8,16.517
2023-11-25 08:32:00,37781.8,37796.7,37781.8,37796.7,76.228
2023-11-25 08:33:00,37796.7,37803.8,37796.5,37803.8,10.29
2023-11-25 08:34:00,37803.8,37804.2,37799.4,37800.8,217.997
2023-11-25 08:35:00,37800.8,37801.2,37789.1,37789.4,185.172
2023-11-25 08:36:00,37789.4,37790.6,37789.4,37789.9,7.496
2023-11-25 08:37:00,37789.9,37793.7,37789.9,37792.3,35.047
2023-11-25 08:38:00,37792.3,37793.0,37792.3,37792.9,28.255
2023-11-25 08:39:00,37792.9,37793.0,37786.2,37786.4,32.18
2023-11-25 08:40:00,37786.4,37794.7,37786.4,37794.4,36.089
2023-11-25 08:41:00,37794.4,37794.4,37793.7,37794.3,30.975
2023-11-25 08:42:00,37794.3,37794.4,37792.5,37792.6,20.918
2023-11-25 08:43:00,37792.6,37792.9,37791.2,37792.9,29.623
2023-11-25 08:44:00,37792.9,37794.7,37791.7,37794.6,23.594
2023-11-25 08:45:00,37794.6,37800.0,37794.6,37799.0,29.169
2023-11-25 08:46:00,37799.0,37799.0,37791.3,37791.4,35.506
2023-11-25 08:47:00,37791.4,37791.4,37785.0,37785.1,30.012
2023-11-25 08:48:00,37785.1,37785.1,37782.7,37784.0,26.336
2023-11-25 08:49:00,37784.0,37785.3,37783.4,37785.3,14.89
2023-11-25 08:50:00,37785.3,37785.3,37773.1,37773.2,23.417
2023-11-25 08:51:00,37773.2,37780.9,37773.0,37780.9,32.716
2023-11-25 08:52:00,37780.9,37784.0,37780.8,37784.0,31.46
2023-11-25 08:53:00,37784.0,37784.0,37774.6,37774.6,18.77
2023-11-25 08:54:00,37774.6,37776.2,37773.0,37773.1,36.288
2023-11-25 08:55:00,37773.1,37773.1,37767.8,37770.4,48.603
2023-11-25 08:56:00,37770.4,37775.8,37765.6,37775.6,52.629
2023-11-25 08:57:00,37775.6,37775.6,37770.4,37772.5,37.589
2023-11-25 08:58:00,37772.5,37774.4,37772.2,37772.4,37.394
2023-11-25 08:59:00,37772.4,37772.5,37772.4,37772.5,33.832
2023-11-25 09:00:00,37772.5,37772.5,37767.7,37769.4,26.846
2023-11-25 09:01:00,37769.4,37769.4,37766.0,37768.5,28.902
2023-11-25 09:02:00,37768.5,37769.4,37768.5,37769.2,35.426
2023-11-25 09:03:00,37769.2,37769.2,37762.8,37762.9,61.757
2023-11-25 09:04:00,37762.9,37762.9,37760.0,37760.0,43.319
2023-11-25 09:05:00,37760.0,37764.9,37758.8,37764.9,48.109
2023-11-25 09:06:00,37764.9,37764.9,37763.9,37764.4,25.517
2023-11-25 09:07:00,37764.4,37764.4,37758.4,37762.6,15.034
2023-11-25 09:08:00,37762.6,37763.5,37760.1,37760.1,17.924
2023-11-25 09:09:00,37760.1,37760.2,37752.0,37755.5,36.619
2023-11-25 09:10:00,37755.5,37755.5,37752.0,37753.2,39.57
2023-11-25 09:11:00,37753.2,37753.3,37741.8,37744.2,146.403
2023-11-25 09:12:00,37744.2,37755.4,37743.7,37754.0,68.611
2023-11-25 09:13:00,37754.0,37757.0,37753.9,37757.0,74.513
2023-11-25 09:14:00,37757.0,37757.1,37754.2,37754.3,65.656
2023-11-25 09:15:00,37754.3,37754.3,37741.3,37747.6,86.907
2023-11-25 09:16:00,37747.6,37747.6,37739.1,37739.2,59.842
2023-11-25 09:17:00,37739.2,37752.6,37739.2,37752.1,16.145
2023-11-25 09:18:00,37752.1,37759.2,37752.0,37758.9,81.173
2023-11-25 09:19:00,37758.9,37767.6,37758.8,37765.7,85.758
2023-11-25 09:20:00,37765.7,37765.7,37757.1,37757.2,33.882
2023-11-25 09:21:00,37757.2,37761.3,37757.2,37761.3,64.432
2023-11-25 09:22:00,37761.3,37763.2,37761.0,37761.5,92.6
2023-11-25 09:23:00,37761.5,37761.5,37745.5,37756.2,126.447
2023-11-25 09:24:00,37756.2,37756.2,37745.4,37746.8,53.237
2023-11-25 09:25:00,37746.8,37746.8,37745.3,37745.3,26.997
2023-11-25 09:26:00,37745.3,37745.5,37736.0,37736.0,114.287
2023-11-25 09:27:00,37736.0,37741.2,37736.0,37741.2,41.224
2023-11-25 09:28:00,37741.2,37741.5,37736.0,37736.0,24.41
2023-11-25 09:29:00,37736.0,37736.1,37730.3,37732.5,111.05
2023-11-25 09:30:00,37732.5,37734.8,37732.3,37734.0,56.038
2023-11-25 09:31:00,37734.0,37734.0,37730.3,37730.4,39.006
2023-11-25 09:32:00,37730.4,37730.4,37694.6,37706.3,152.542
2023-11-25 09:33:00,37706.3,37735.7,37706.3,37733.0,206.262
2023-11-25 09:34:00,37733.0,37739.1,37733.0,37739.1,51.062
